X,Y,ORIENTATION,LS 0-179,LC 180-359,LD 360-539
-1.485080045484043598e+00,-6.236255790021503209e-01,-7.945936341704796790e-01,2.675777766439649596e+00,4.729666648970709986e+00,1.498784529570057922e+00
-1.487531757649453334e+00,-6.534549909824540759e-01,-7.925055612874265520e-01,2.678555547528796765e+00,5.040999964872995953e+00,1.494751380293408705e+00
-1.491427715821686206e+00,-6.764775793807479287e-01,-7.951008455636545680e-01,2.687222217851215067e+00,4.711055531104405780e+00,1.490110494155251430e+00
-1.493987407386862865e+00,-6.926673030978618417e-01,-7.934447252437473175e-01,2.702500001589457135e+00,4.814888870716094615e+00,1.481270711066314583e+00
-1.496144576316138064e+00,-7.082984032647731132e-01,-7.950350850396225022e-01,2.706111111243565848e+00,4.799499965376323729e+00,1.475027618487236847e+00
-1.495319811577703106e+00,-7.216484712852235806e-01,-7.962297581853380324e-01,2.713555561833911334e+00,4.921499968237347034e+00,1.470994468551972911e+00
-1.492310352366168935e+00,-7.312279302030428862e-01,-7.898720253522262258e-01,2.717666676971647544e+00,4.726388869020674122e+00,1.469889496571451293e+00
-1.476572503840673178e+00,-7.403669707894259266e-01,-7.596222513793823294e-01,2.677944438987307940e+00,4.734722217586305071e+00,1.480994482725364714e+00
-1.467916005199459750e+00,-7.459798701195656800e-01,-7.576313409588304459e-01,2.662833319107691388e+00,5.072222195731269423e+00,1.485966859601479229e+00
-1.453924071632837434e+00,-7.598664395883621969e-01,-7.785577034972547272e-01,2.667333326737086008e+00,4.770777757962544996e+00,1.491823215510963641e+00
-1.447165368638175575e+00,-7.672238933628592328e-01,-8.018896643941072488e-01,2.695833321412404171e+00,4.720777763923009296e+00,1.502486197987972671e+00
-1.440355621806815645e+00,-7.748759796594648641e-01,-8.340513673838785280e-01,2.732555547687742337e+00,4.966555515925089814e+00,1.511381221739626746e+00
-1.435630762089468604e+00,-7.838674147375847001e-01,-8.570866510061652122e-01,2.788333327240414050e+00,4.799888845284780103e+00,1.528674032806691452e+00
-1.435086490755421051e+00,-7.958726344215203419e-01,-9.315195846420858405e-01,2.858833342790603638e+00,4.594944420788023010e+00,1.557458559452499447e+00
-1.446576882273550968e+00,-8.268030278605197347e-01,-1.030421035295192356e+00,3.015444455544153968e+00,4.690333306458261298e+00,1.602928178745080201e+00
-1.448091880648749052e+00,-8.417951193562345225e-01,-1.076598249066003765e+00,3.057444455226262292e+00,4.637666621141963930e+00,1.628397798669930951e+00
-1.434019720209601223e+00,-8.616272683102749186e-01,-1.154342331567929536e+00,3.300055556164847470e+00,4.303555537594689007e+00,1.647348072647389694e+00
-1.426291122941271361e+00,-8.748140749623384282e-01,-1.189692119284573302e+00,3.201000012291802310e+00,4.549222189188003362e+00,1.669668516401427993e+00
-1.419837159173645613e+00,-8.888735394713033200e-01,-1.228606520708166228e+00,3.472277783022986508e+00,4.282999970184432570e+00,1.735469609992938755e+00
-1.414624712811560103e+00,-9.031779054318986866e-01,-1.267577670064777617e+00,3.538555563820732885e+00,3.907277770506011105e+00,1.827458559478844169e+00
-1.411641699981522224e+00,-9.178010646374817894e-01,-1.301208293987401232e+00,3.451277799076504227e+00,3.881166637937227826e+00,2.084419876172397768e+00
-1.407318818373914038e+00,-9.462513946661194053e-01,-1.363070421104729091e+00,4.034277791447109962e+00,3.471555548575189221e+00,2.062817671022362465e+00
-1.405112127155974999e+00,-9.598814835406755952e-01,-1.375823052568554417e+00,4.257444442643059546e+00,3.083722205625639923e+00,2.197237558786381495e+00
-1.402727207609149485e+00,-9.743280905095991207e-01,-1.371339053264358565e+00,4.384833329253726930e+00,3.219611094395319562e+00,2.325138114433920933e+00
-1.398847524324676739e+00,-1.005655019851067866e+00,-1.365902588564267273e+00,4.212111099561055561e+00,3.109722201691733634e+00,2.170994470791263620e+00
-1.397751367625984731e+00,-1.021752148241822811e+00,-1.368262749697284564e+00,4.066944445504082850e+00,3.084222209453582941e+00,2.185027626337926243e+00
-1.397500222248279744e+00,-1.036872269253931611e+00,-1.369129080458162839e+00,4.208555524879031395e+00,3.251611086395051586e+00,2.188674034334677998e+00
-1.396452783115798679e+00,-1.052051498360657034e+00,-1.365711567440575536e+00,4.064333314365811134e+00,3.335055517488055621e+00,2.318397783442755600e+00
-1.388823503577598428e+00,-1.077439768174615509e+00,-1.358680034410420623e+00,4.320833309491475482e+00,3.363611074288685998e+00,2.170276237456179480e+00
-1.386060033149415283e+00,-1.093744372129425990e+00,-1.359144224597512718e+00,4.175499978330400097e+00,3.217111090156766995e+00,2.177458556976107573e+00
-1.382679434333224711e+00,-1.109636333151341248e+00,-1.358501197453073406e+00,4.015944430563185286e+00,3.424111066593064301e+00,2.180773473576287369e+00
-1.379064532618148098e+00,-1.125765244196236470e+00,-1.357627625447328512e+00,4.007111088434855084e+00,3.605722192592090813e+00,2.182872915794836111e+00
-1.375701509273941525e+00,-1.141682999268532228e+00,-1.358838345387271218e+00,4.141499971018896886e+00,3.595611074235704141e+00,2.193646405283258716e+00
-1.369607057715283460e+00,-1.174305728968239038e+00,-1.361419148562705184e+00,4.116999959945678356e+00,3.313555534018410409e+00,2.212928170657289417e+00
-1.366268995550635967e+00,-1.191664351420812284e+00,-1.368726147886351052e+00,4.119055524137285040e+00,3.402555516362190335e+00,2.243204412539360870e+00
-1.359982128910778965e+00,-1.230182595489683450e+00,-1.376850268554776546e+00,4.134111075931125256e+00,3.111166646414333048e+00,2.262320435508180072e+00
-1.356111179075881523e+00,-1.254530917565816139e+00,-1.380224515049668810e+00,4.269777723815706416e+00,2.833999983469645212e+00,2.304530383473601951e+00
-1.350816232211264012e+00,-1.266803569256970796e+00,-1.380243795316224764e+00,4.390777730941772816e+00,2.810888861616452683e+00,2.327182326527590384e+00
-1.345411191947138096e+00,-1.295101782181938388e+00,-1.384267245118672385e+00,4.540499956077999499e+00,2.792555539144410126e+00,2.355690616270455173e+00
-1.340148587224680998e+00,-1.321920276913219006e+00,-1.389402181911190137e+00,4.382833304670121777e+00,2.467666680283016500e+00,2.370000000487375136e+00
-1.331257238677372445e+00,-1.371524674290248269e+00,-1.399045397808280411e+00,4.810666616757711012e+00,2.492388895153999417e+00,2.403922648390353523e+00
-1.327386239446833205e+00,-1.394469076271821262e+00,-1.412579685905965832e+00,4.818833264377381909e+00,2.415388892756567873e+00,2.439558006781899380e+00
-1.321501618707372039e+00,-1.438475875296257422e+00,-1.454167500254265999e+00,4.952111046181784992e+00,2.342944434285163968e+00,2.547237562869793859e+00
-1.319075084108748408e+00,-1.457689270728362185e+00,-1.474286914607416010e+00,5.135722161001629260e+00,2.118833317690425488e+00,2.652651915892711543e+00
-1.316854548271143122e+00,-1.480622476993830761e+00,-1.486718994806027760e+00,5.148277728425131983e+00,1.723555549648073004e+00,2.753591165028883125e+00
-1.314977312438269985e+00,-1.504361223085602273e+00,-1.485871917327248548e+00,5.644555486573112901e+00,1.570333326194021328e+00,2.745303888676574822e+00
-1.314977312438269985e+00,-1.504361223085602273e+00,-1.485871917327248548e+00,5.321777724557453126e+00,1.723944438828362458e+00,2.706740350354442270e+00
-1.307988843482697838e+00,-1.570464700069569730e+00,-1.477957181406899467e+00,5.678888831535974901e+00,1.730055546429422275e+00,2.692265192777412164e+00
-1.307988843482697838e+00,-1.570464700069569730e+00,-1.477957181406899467e+00,5.554444383250342732e+00,1.792999995417065007e+00,2.661215463395935288e+00
-1.306149558858793691e+00,-1.592017350216831773e+00,-1.473506937595915556e+00,5.158833289146423695e+00,1.942222213082843263e+00,2.640552484528135846e+00
-1.302305704467344949e+00,-1.635663414044656871e+00,-1.474443593303959466e+00,5.430499947733348876e+00,1.788499997721777923e+00,2.638011044230908819e+00
-1.302305704467344949e+00,-1.635663414044656871e+00,-1.474443593303959466e+00,5.376555516322453876e+00,1.869999989536073493e+00,2.623646390701525721e+00
-1.298790724684913966e+00,-1.697805010240394763e+00,-1.472281988297187150e+00,5.363944387435912731e+00,2.112611099746492194e+00,2.733149154080870336e+00
-1.296663922504757593e+00,-1.719350618338187253e+00,-1.471247170714598651e+00,5.475499924023946363e+00,1.959722213612662411e+00,2.605745862531398505e+00
-1.296663922504757593e+00,-1.719350618338187253e+00,-1.471247170714598651e+00,5.440166593922509009e+00,1.822111099627282904e+00,2.598895043957957895e+00
-1.292512721944423015e+00,-1.763184084225080328e+00,-1.471618755326846717e+00,5.499388825893402277e+00,1.862499987085660225e+00,2.556408839989762427e+00
-1.288230551244886390e+00,-1.806136568119350416e+00,-1.456842240442270731e+00,5.298611040910085279e+00,1.932111092739634994e+00,2.499558028265916221e+00
-1.288230551244886390e+00,-1.806136568119350416e+00,-1.456842240442270731e+00,5.261833271053101946e+00,2.085611094037691959e+00,2.481381213467424018e+00
-1.282961056622025309e+00,-1.849873643076152430e+00,-1.458805457330345945e+00,5.240444379382663165e+00,1.848388886451721280e+00,2.484198906803658069e+00
-1.286193187257025583e+00,-1.878996107634314683e+00,-1.464340699070893814e+00,5.556388816568586186e+00,2.071777766942977994e+00,2.481988945718628159e+00
-1.286193187257025583e+00,-1.878996107634314683e+00,-1.464340699070893814e+00,5.419166624546051025e+00,1.973944431543350309e+00,2.466519316915649185e+00
-1.286193187257025583e+00,-1.878996107634314683e+00,-1.464340699070893814e+00,5.381055504083633423e+00,1.788666678137249333e+00,2.436408848064380628e+00
-1.277160416893981409e+00,-1.964730917836141622e+00,-1.460904706666851238e+00,5.531055490175883271e+00,1.875277781155374246e+00,2.428232053366814025e+00
-1.277160416893981409e+00,-1.964730917836141622e+00,-1.460904706666851238e+00,5.532944379250208655e+00,1.916888884703318308e+00,2.421049730553811230e+00
-1.270149295200686757e+00,-2.025442709175318878e+00,-1.460525367901836846e+00,5.524611054526435083e+00,1.922555544972419650e+00,2.415469627024719124e+00
-1.269937064744083521e+00,-2.027232802475200657e+00,-1.460525367901836846e+00,5.574444388680987572e+00,1.921333319611019608e+00,2.524640884517964867e+00
-1.267582023825732485e+00,-2.048631022577962035e+00,-1.459555370206963465e+00,5.592388823297288702e+00,1.805333326260248894e+00,2.397127068503785541e+00
-1.276604256278956795e+00,-2.080958064192991674e+00,-1.468682420331244520e+00,5.440777706437640582e+00,1.799666670295927196e+00,2.396353587261220941e+00
-1.276604256278956795e+00,-2.080958064192991674e+00,-1.468682420331244520e+00,5.484999941454993255e+00,1.797000003854433592e+00,2.391712702440293548e+00
-1.271845785962167019e+00,-2.122839330872151375e+00,-1.467961395978250705e+00,5.671833277410931018e+00,1.795833344591988512e+00,2.508011039120057628e+00
-1.267789107163218576e+00,-2.164655647827538054e+00,-1.466999050022474105e+00,5.436499955256779870e+00,1.940500008397632259e+00,2.346187829971313477e+00
-1.267789107163218576e+00,-2.164655647827538054e+00,-1.466999050022474105e+00,5.441999939415190113e+00,1.784944450855255216e+00,2.485635354044687606e+00
-1.263514396770911263e+00,-2.207376561877602672e+00,-1.468643772580112250e+00,5.252666623724831396e+00,1.778444440497292334e+00,2.484530364610872066e+00
-1.263514396770911263e+00,-2.207376561877602672e+00,-1.468643772580112250e+00,5.152222170432408710e+00,1.902222214142481382e+00,2.325193364317245770e+00
-1.258600280306516606e+00,-2.250367774883792471e+00,-1.467223323836116977e+00,5.147944385475582862e+00,1.782111092739635083e+00,2.323591174012389793e+00
-1.260801343552770071e+00,-2.300462460907813700e+00,-1.471628883955216960e+00,5.145888838503095641e+00,1.780777776241302401e+00,2.319668513964552758e+00
-1.260801343552770071e+00,-2.300462460907813700e+00,-1.471628883955216960e+00,4.976111066341400324e+00,1.777833337253994506e+00,2.308674043713353718e+00
-1.254527681904396674e+00,-2.363061868621560091e+00,-1.472379815633989786e+00,5.144499951601028798e+00,1.767833336856630133e+00,2.309060772808875672e+00
-1.252523635152778425e+00,-2.382917124638856965e+00,-1.471094193179455889e+00,5.282055502467684960e+00,1.767611114515198700e+00,2.297679552057171559e+00
-1.252523635152778425e+00,-2.382917124638856965e+00,-1.471094193179455889e+00,5.377111033598581891e+00,1.932166670097245076e+00,2.406740313076841442e+00
-1.248398567513746116e+00,-2.421753336353530628e+00,-1.472490087847929452e+00,5.385611051321030018e+00,1.910500006874402468e+00,2.275524856635878557e+00
-1.243699701394241686e+00,-2.460627090882181900e+00,-1.470182584151394023e+00,5.072777722279230517e+00,2.024000001947085181e+00,2.399502757175192791e+00
-1.243699701394241686e+00,-2.460627090882181900e+00,-1.470182584151394023e+00,5.155722151199976899e+00,1.905833319822947125e+00,2.254475127267574042e+00
-1.249636077060723993e+00,-2.491936922104847962e+00,-1.472130952108898549e+00,5.261666601234011864e+00,1.900888877113660280e+00,2.254861872828467728e+00
-1.246256517499094496e+00,-2.530729471020502164e+00,-1.472499919843063276e+00,5.266277707285350829e+00,2.008444430430730065e+00,2.242320440421446737e+00
-1.246256517499094496e+00,-2.530729471020502164e+00,-1.472499919843063276e+00,5.108333268430498286e+00,1.899388879868719293e+00,2.235524853619422547e+00
-1.246256517499094496e+00,-2.530729471020502164e+00,-1.472499919843063276e+00,5.186722154749764613e+00,1.758611117137802937e+00,2.232707182017479308e+00
-1.238699758841693699e+00,-2.611063177257439527e+00,-1.471126896483329727e+00,5.318166593710581758e+00,1.893111113044950722e+00,2.230331492358149870e+00
-1.236804114386775177e+00,-2.631501148111413890e+00,-1.470998242961070623e+00,5.513888802131017286e+00,2.064111086726188482e+00,2.225801107962487091e+00
-1.236804114386775177e+00,-2.631501148111413890e+00,-1.470998242961070623e+00,5.361999914381239130e+00,2.061499980092048823e+00,2.222099447118643045e+00
-1.232695141822909957e+00,-2.670985042114932373e+00,-1.469952822104369616e+00,5.496777690119213133e+00,2.212222193678220261e+00,2.332983423333141904e+00
-1.232695141822909957e+00,-2.670985042114932373e+00,-1.469952822104369616e+00,5.385277692476908129e+00,2.351666637923982339e+00,2.322541442694585179e+00
-1.248677629117134202e+00,-2.706029723662671582e+00,-1.476375950532457626e+00,5.644999903440475642e+00,2.343888862596617884e+00,2.321767947621108608e+00
-1.244396134132785603e+00,-2.746529509529287427e+00,-1.475055924846457422e+00,5.531833238734138902e+00,2.145166639155811517e+00,2.186298352578726956e+00
-1.244396134132785603e+00,-2.746529509529287427e+00,-1.475055924846457422e+00,5.541666577259699800e+00,2.249055532614390174e+00,2.315745849306412030e+00
-1.240285688145180476e+00,-2.786489708931173759e+00,-1.476382202560013068e+00,5.333777709801991840e+00,1.923333337903022855e+00,2.177182315462860451e+00
-1.236015723585874859e+00,-2.825872927957164826e+00,-1.473089000608825749e+00,5.046111036009258477e+00,1.923333330618010706e+00,2.280331478922406507e+00
-1.236015723585874859e+00,-2.825872927957164826e+00,-1.473089000608825749e+00,4.832777726650237859e+00,1.962111112475395158e+00,2.286685071268134362e+00
-1.236015723585874859e+00,-2.825872927957164826e+00,-1.473089000608825749e+00,5.349999917215771283e+00,1.795722210738393887e+00,2.283756904180537450e+00
-1.227895972888161102e+00,-2.904739094763855611e+00,-1.475306395894158351e+00,5.453277702463998011e+00,2.060666651858223730e+00,2.282099446539062271e+00
-1.227895972888161102e+00,-2.904739094763855611e+00,-1.475306395894158351e+00,5.321111046605640382e+00,1.956611106793085808e+00,2.272375688039137032e+00
-1.226941913807714224e+00,-2.961854246996826756e+00,-1.477590122766378133e+00,5.146277716424729753e+00,1.952222222420904263e+00,2.275801100454277748e+00
-1.226789147753367670e+00,-2.963301513472631044e+00,-1.477590122766378133e+00,5.246388820144865406e+00,2.048666660653220450e+00,2.273535910232291180e+00
-1.224562819149491943e+00,-2.983187116289815588e+00,-1.476672563401030924e+00,5.338055481513340972e+00,1.949666667977968837e+00,2.269392263164836443e+00
