X,Y,ORIENTATION,LS 0-179,LC 180-359,LD 360-539
-4.722249710717580928e-01,-1.279984507889761813e+00,-1.430230227492160111e+00,4.545111062129338464e+00,2.631499983204735660e+00,2.484364655795018528e+00
-4.740182551849441150e-01,-1.325663289477838402e+00,-1.441880060887037907e+00,4.728833276695675103e+00,2.471055550376574317e+00,2.491049734268399263e+00
-4.740182551849441150e-01,-1.325663289477838402e+00,-1.441880060887037907e+00,4.418055521117316253e+00,2.614555533727009884e+00,2.621491710125412045e+00
-4.684461710839413762e-01,-1.365896249364025428e+00,-1.436416364093384690e+00,4.500666628281275727e+00,2.671722218725416376e+00,2.471767958027223155e+00
-4.684461710839413762e-01,-1.365896249364025428e+00,-1.436416364093384690e+00,4.519499963521957042e+00,2.513833328750398444e+00,2.477900550839650773e+00
-4.594771351424535855e-01,-1.438932810545527907e+00,-1.437558655626764326e+00,4.327444404363632202e+00,2.513722226354810907e+00,2.472209935688840954e+00
-4.584094640092439832e-01,-1.447230131781017448e+00,-1.437817478243538671e+00,4.324388845099343293e+00,2.654888878597153390e+00,2.462928172303826990e+00
-4.584094640092439832e-01,-1.447230131781017448e+00,-1.437817478243538671e+00,4.491166607538858990e+00,2.654222207268079003e+00,2.461988939764749862e+00
-4.486691751329670019e-01,-1.509520820069930380e+00,-1.440453876886169438e+00,4.608999955654144109e+00,2.537722218036651434e+00,2.452099454337062223e+00
-4.504818530213721139e-01,-1.528699380596926671e+00,-1.438459662023952479e+00,4.592833287186092406e+00,2.512833331690894401e+00,2.444972379760847581e+00
-4.504818530213721139e-01,-1.528699380596926671e+00,-1.438459662023952479e+00,4.887444390190972321e+00,2.423388875193066117e+00,2.427900567568467949e+00
-4.449699359430747680e-01,-1.569496294620447818e+00,-1.437144259060219698e+00,4.742944392230775463e+00,2.449499988887045010e+00,2.417679560447924647e+00
-4.402227546239834144e-01,-1.610477799615851024e+00,-1.458307062024789102e+00,4.647277736663818715e+00,2.336611117257012094e+00,2.478453033866144573e+00
-4.402227546239834144e-01,-1.610477799615851024e+00,-1.458307062024789102e+00,4.970111072725719836e+00,2.253611101706822772e+00,2.727790042181700070e+00
-4.356585508284966934e-01,-1.651499800657803663e+00,-1.489989794211232566e+00,5.193777727418475543e+00,2.057611107495096014e+00,2.661767941812125393e+00
-4.317036688118278676e-01,-1.692237255322079248e+00,-1.474960809636854275e+00,4.729722192552354265e+00,2.271999993258052353e+00,2.566574573516845703e+00
-4.317036688118278676e-01,-1.692237255322079248e+00,-1.474960809636854275e+00,4.861999955442216859e+00,2.268444442417886453e+00,2.563646393586259009e+00
-4.299638975767252624e-01,-1.727145033493675319e+00,-1.479895215557232024e+00,5.122666610611809723e+00,2.277111098832554248e+00,2.719778997134108423e+00
-4.299638975767252624e-01,-1.727145033493675319e+00,-1.479895215557232024e+00,5.394277701112959456e+00,2.361666661169794068e+00,2.568287287627794679e+00
-4.299638975767252624e-01,-1.727145033493675319e+00,-1.479895215557232024e+00,5.225555502043830458e+00,2.159222212102678284e+00,2.540883983367055787e+00
-4.211899048279901248e-01,-1.817204106692572152e+00,-1.475450626807591759e+00,5.081611054473452960e+00,2.251166656282213019e+00,2.532707197560789769e+00
-4.211899048279901248e-01,-1.817204106692572152e+00,-1.475450626807591759e+00,4.712222184075249842e+00,2.213333309690157513e+00,2.509171276790660876e+00
-4.147301319288201338e-01,-1.883274364003405532e+00,-1.475908879410251284e+00,5.072388825151655567e+00,2.207555553317070096e+00,2.506519343971547631e+00
-4.132076309284444804e-01,-1.905242770465861879e+00,-1.475191268704211911e+00,5.187666598293516174e+00,2.066333337624867816e+00,2.495248600264280636e+00
-4.132076309284444804e-01,-1.905242770465861879e+00,-1.475191268704211911e+00,5.089777719974518000e+00,2.061611115932464600e+00,2.488453032232779805e+00
-4.122418792295983181e-01,-1.954749214674490698e+00,-1.474301134913667877e+00,5.027722160021464326e+00,2.197277775406837552e+00,2.479171254687546178e+00
-4.122418792295983181e-01,-1.954749214674490698e+00,-1.474301134913667877e+00,5.222333263688617500e+00,2.302555547157923321e+00,2.470165746646691307e+00
-4.077951078220087844e-01,-1.999147141918511839e+00,-1.475613442634159833e+00,5.155166601472430443e+00,2.302277761035495196e+00,2.466077353414251050e+00
-4.036787679126339068e-01,-2.043502585284734163e+00,-1.473860803522393903e+00,4.934111046791076483e+00,2.103722202777862371e+00,2.441712709421611116e+00
-4.036787679126339068e-01,-2.043502585284734163e+00,-1.473860803522393903e+00,5.142611037360297566e+00,2.210444439119762627e+00,2.440939243327188368e+00
-3.991062860175158544e-01,-2.086833918917943897e+00,-1.475296433158019394e+00,5.241111036803987488e+00,2.204111099243164062e+00,2.434033157087821309e+00
-3.991062860175158544e-01,-2.086833918917943897e+00,-1.475296433158019394e+00,5.100944381290012153e+00,2.090166657169659992e+00,2.429281767889939658e+00
-3.813402642444208013e-01,-2.172405372491296394e+00,-1.472520650860043467e+00,5.362166593472163179e+00,2.086444449093606934e+00,2.420276248323324442e+00
-3.801690899402849766e-01,-2.175359016614000662e+00,-1.472251368424647877e+00,5.022888822025723066e+00,2.192277776863839733e+00,2.418839772761856022e+00
-3.801690899402849766e-01,-2.175359016614000662e+00,-1.472251368424647877e+00,5.424722142351997789e+00,2.087444444166289603e+00,2.408950268234337333e+00
-3.730620931336052770e-01,-2.242454455648747569e+00,-1.471438888830682412e+00,5.276444372865888965e+00,2.221166662375132272e+00,2.405690604481249384e+00
-3.714087960257779208e-01,-2.265320577667817581e+00,-1.468660059469375723e+00,5.313499925533930579e+00,2.078388898571332355e+00,2.398397785523978420e+00
-3.714087960257779208e-01,-2.265320577667817581e+00,-1.468660059469375723e+00,5.109111039506064600e+00,2.218611097998089310e+00,2.515580113750794933e+00
-3.668963183274005502e-01,-2.312091686017968772e+00,-1.470390672310812885e+00,4.701555494467417162e+00,2.208888868490854751e+00,2.504254147163412103e+00
-3.633213922842259969e-01,-2.356874707035463423e+00,-1.469553412975251439e+00,4.948777722650103961e+00,2.206999989681773577e+00,2.359060778472963804e+00
-3.633213922842259969e-01,-2.356874707035463423e+00,-1.469553412975251439e+00,4.772055498096677617e+00,2.351888877484533680e+00,2.357292821723453446e+00
-3.614490257905622617e-01,-2.391330703697322591e+00,-1.468543942626127086e+00,4.741222167015076039e+00,2.205388897326257425e+00,2.341104977038683810e+00
