hellingers_anomaly_1
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
9.999999856360536343e-01
9.999999856360536343e-01
9.999999856360536343e-01
9.999999856360536343e-01
9.999999856360536343e-01
9.999999856360536343e-01
9.999999856360536343e-01
9.999999856360536343e-01
9.999999856360536343e-01
9.999999856360536343e-01
9.770598411358762947e-01
9.734091998228044940e-01
9.687735830751369459e-01
9.642836185980975250e-01
9.601210914891710191e-01
9.573461346166121100e-01
9.539119056712129785e-01
9.488264712070856310e-01
9.444494779023119291e-01
9.408276865385268861e-01
9.371327737896190113e-01
9.341586258916531049e-01
9.299156937409892576e-01
9.273365275218015125e-01
9.215499345926199126e-01
9.138296163796461036e-01
9.068767022222763430e-01
9.014931371958641027e-01
8.939015073239567899e-01
8.872696008494270759e-01
8.786107646629957024e-01
8.717448072954550042e-01
8.676080041351110772e-01
8.624429144354596177e-01
8.621169743303713773e-01
8.565510525859193480e-01
8.455022758286698803e-01
8.409539596868123024e-01
8.384535527175295266e-01
8.179688690888453628e-01
8.019595901095961654e-01
7.887642861000189187e-01
7.792879031030914838e-01
7.799565611935500575e-01
7.774813723542084443e-01
7.747291097949775551e-01
7.723588869472672869e-01
7.723505655880124054e-01
7.705586334738092624e-01
7.694546469757184148e-01
7.705790015927964642e-01
7.660550745266857531e-01
7.655653398500831264e-01
7.649432921838199562e-01
7.622341337884794843e-01
7.599114752216793445e-01
7.570485266041502292e-01
7.501218022926866569e-01
7.492989180640994284e-01
7.457608377912556819e-01
7.465439598372776153e-01
7.533804041220171221e-01
8.020689496850897937e-01
8.020689496850897937e-01
8.020689496850897937e-01
8.020689496850897937e-01
8.020689496850897937e-01
8.020689496850897937e-01
8.020689496850897937e-01
8.020689496850897937e-01
8.020689496850897937e-01
8.020689496850897937e-01
8.020689496850897937e-01
8.020689496850897937e-01
8.020689496850897937e-01
9.920109001707732022e-01
9.836177995363648563e-01
9.792413916829819653e-01
9.701421493969554222e-01
9.649285974576784497e-01
9.568145620827107622e-01
9.481451453414029285e-01
9.336017539404708465e-01
9.175030958452842222e-01
9.024014466129364198e-01
8.876017597686537419e-01
8.688799562834792489e-01
8.494242764870596485e-01
8.308390886525938157e-01
8.070974096489148542e-01
7.859112120694187187e-01
7.611241376719142249e-01
7.395302088306929811e-01
7.037255179756463086e-01
6.653121537236412752e-01
6.281214591546168124e-01
5.908331311447282408e-01
5.566367144204833473e-01
5.772216454970356958e-01
5.604075627133158211e-01
5.462370309462664109e-01
5.251162884640923068e-01
5.043325247084124996e-01
4.871172091026165774e-01
4.660553572957494284e-01
4.467799769320106584e-01
4.372687458329181931e-01
4.369299888924237374e-01
4.254760016277233658e-01
4.210103665169754317e-01
4.174606419841770943e-01
4.126370401021789425e-01
4.126370401021789425e-01
6.522620608471231263e-01
6.125081931458556950e-01
5.703160823669114476e-01
5.360695178229135660e-01
4.983849910589452925e-01
4.665946728465120152e-01
4.320962011472919695e-01
4.036798443085773958e-01
3.788335175856705206e-01
3.572082245488062968e-01
3.407156008591297747e-01
3.316473055846671514e-01
3.209492011714725201e-01
3.122417809403292832e-01
3.062953231141997135e-01
2.950996357561276318e-01
2.861865867674417974e-01
2.744680942498384235e-01
2.737741707929900459e-01
2.752870553244699536e-01
2.674716626079756132e-01
2.682599559795624256e-01
2.450435340253883654e-01
2.480572711795823171e-01
2.544273373615153488e-01
2.549517607757697535e-01
2.767440568148877844e-01
2.894589620121246210e-01
3.417047099789027875e-01
3.828391772453247910e-01
4.386845560993006821e-01
4.949279432368206555e-01
5.548267799481391149e-01
6.072642684569580229e-01
6.416311355237797054e-01
6.781822278360450929e-01
7.086473642529741435e-01
7.376822837464724891e-01
7.635550734130072126e-01
7.880578360591107279e-01
8.070670290442696349e-01
8.279966242536538346e-01
8.480447123780727736e-01
8.603090718362669254e-01
8.732929911241250620e-01
8.837653862540851835e-01
9.010771639706713909e-01
9.039851985814335578e-01
9.080129427214316262e-01
9.191959850880090377e-01
9.991983868069820307e-01
9.989339083938172381e-01
9.984726768395001395e-01
9.980000780980964326e-01
9.974632963737072311e-01
9.970548968572545689e-01
9.968231016129397437e-01
9.966852825615345468e-01
9.966376084674309910e-01
9.966892469693692247e-01
9.967617941129116588e-01
9.967940586242858281e-01
9.969222177329114531e-01
9.970796640629372432e-01
9.972522897219455729e-01
9.973885320452758885e-01
9.999979430642763623e-01
9.999989181286456086e-01
9.999991613040212224e-01
9.999994321044068935e-01
9.999995642136733087e-01
9.999996712023870860e-01
9.999997541798999467e-01
9.999998260533607963e-01
9.999998760882383708e-01
9.999999095963176821e-01
9.999999346630248365e-01
9.999999510332788777e-01
9.999999682223833508e-01
9.999999778755014335e-01
9.999999836669105635e-01
9.999999892983997274e-01
9.999999923631078813e-01
9.999999942577797452e-01
9.999999959242732439e-01
9.999999962906526152e-01
9.999999963426243754e-01
9.999999963913265288e-01
9.999999964432877420e-01
9.999999964620077675e-01
9.999999964807106956e-01
9.999999964483798909e-01
9.999999964778518713e-01
9.999999964983575795e-01
9.999999964260455343e-01
9.999999964686691056e-01
