Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,temperature,variance
1648214160.5785701,7266,1648214160,578399317,fufi_imu_link,22.554256439208984,0.0
1648214160.5869267,7267,1648214160,586699976,fufi_imu_link,22.553852081298828,0.0
1648214160.6338878,7268,1648214160,633658959,fufi_imu_link,22.5543212890625,0.0
1648214160.643206,7269,1648214160,643010865,fufi_imu_link,22.553918838500977,0.0
1648214160.6616263,7270,1648214160,661488578,fufi_imu_link,22.554183959960938,0.0
1648214160.7086935,7271,1648214160,708473926,fufi_imu_link,22.55477523803711,0.0
1648214160.7089398,7272,1648214160,708815829,fufi_imu_link,22.554901123046875,0.0
1648214160.7745402,7273,1648214160,774398577,fufi_imu_link,22.554161071777344,0.0
1648214160.7837348,7274,1648214160,783602176,fufi_imu_link,22.55463218688965,0.0
1648214160.8493774,7275,1648214160,849133517,fufi_imu_link,22.554370880126953,0.0
1648214160.8671842,7276,1648214160,867004389,fufi_imu_link,22.554109573364258,0.0
1648214160.9046028,7277,1648214160,904434526,fufi_imu_link,22.554264068603516,0.0
1648214160.9133332,7278,1648214160,913182410,fufi_imu_link,22.55449676513672,0.0
1648214160.924138,7279,1648214160,923974333,fufi_imu_link,22.55547332763672,0.0
1648214160.941962,7280,1648214160,941788832,fufi_imu_link,22.55484390258789,0.0
1648214160.9794183,7281,1648214160,979188659,fufi_imu_link,22.553571701049805,0.0
1648214160.9874203,7282,1648214160,987198981,fufi_imu_link,22.553436279296875,0.0
1648214161.0166874,7283,1648214161,16523412,fufi_imu_link,22.55320930480957,0.0
1648214161.0538852,7284,1648214161,53731270,fufi_imu_link,22.55234718322754,0.0
1648214161.0621526,7285,1648214161,61929873,fufi_imu_link,22.552125930786133,0.0
1648214161.1002316,7286,1648214161,100100267,fufi_imu_link,22.552234649658203,0.0
1648214161.128782,7287,1648214161,128536160,fufi_imu_link,22.55261993408203,0.0
1648214161.1369917,7288,1648214161,136765163,fufi_imu_link,22.552858352661133,0.0
1648214161.1839266,7289,1648214161,183705785,fufi_imu_link,22.55495834350586,0.0
1648214161.2035224,7290,1648214161,203338883,fufi_imu_link,22.555007934570312,0.0
1648214161.2118242,7291,1648214161,211505513,fufi_imu_link,22.555233001708984,0.0
1648214161.2586079,7292,1648214161,258472061,fufi_imu_link,22.55582046508789,0.0
1648214161.259075,7293,1648214161,258857869,fufi_imu_link,22.555828094482422,0.0
1648214161.286481,7294,1648214161,286313144,fufi_imu_link,22.5563907623291,0.0
1648214161.3247738,7295,1648214161,324379789,fufi_imu_link,22.555694580078125,0.0
1648214161.3337302,7296,1648214161,333576231,fufi_imu_link,22.555875778198242,0.0
1648214161.399386,7297,1648214161,399126451,fufi_imu_link,22.55645179748535,0.0
1648214161.417333,7298,1648214161,417053531,fufi_imu_link,22.555763244628906,0.0
1648214161.4546487,7299,1648214161,454482604,fufi_imu_link,22.556243896484375,0.0
1648214161.463433,7300,1648214161,463250057,fufi_imu_link,22.556564331054688,0.0
1648214161.4741194,7301,1648214161,473962056,fufi_imu_link,22.556568145751953,0.0
1648214161.4921598,7302,1648214161,491885731,fufi_imu_link,22.556827545166016,0.0
1648214161.5008397,7303,1648214161,500735012,fufi_imu_link,22.557889938354492,0.0
1648214161.52933,7304,1648214161,529154662,fufi_imu_link,22.55841064453125,0.0
1648214161.537539,7305,1648214161,537301131,fufi_imu_link,22.558216094970703,0.0
1648214161.5667665,7306,1648214161,566602783,fufi_imu_link,22.558765411376953,0.0
1648214161.5937114,7307,1648214161,593539672,fufi_imu_link,22.558998107910156,0.0
1648214161.6121275,7308,1648214161,612002053,fufi_imu_link,22.5587158203125,0.0
1648214161.678712,7309,1648214161,678484395,fufi_imu_link,22.558635711669922,0.0
1648214161.68701,7310,1648214161,686816493,fufi_imu_link,22.558698654174805,0.0
1648214161.7338676,7311,1648214161,733712435,fufi_imu_link,22.560237884521484,0.0
1648214161.7535164,7312,1648214161,753364476,fufi_imu_link,22.561107635498047,0.0
1648214161.7617967,7313,1648214161,761612811,fufi_imu_link,22.560930252075195,0.0
1648214161.8086028,7314,1648214161,808420603,fufi_imu_link,22.561504364013672,0.0
1648214161.808921,7315,1648214161,808822989,fufi_imu_link,22.561599731445312,0.0
1648214161.8366282,7316,1648214161,836384815,fufi_imu_link,22.561378479003906,0.0
1648214161.8745768,7317,1648214161,874372450,fufi_imu_link,22.560245513916016,0.0
1648214161.883707,7318,1648214161,883567870,fufi_imu_link,22.559669494628906,0.0
1648214161.9493084,7319,1648214161,949132676,fufi_imu_link,22.55982208251953,0.0
1648214161.9569197,7320,1648214161,956696464,fufi_imu_link,22.56024932861328,0.0
1648214162.0046997,7321,1648214162,4528193,fufi_imu_link,22.56157684326172,0.0
1648214162.0135024,7322,1648214162,13308719,fufi_imu_link,22.561946868896484,0.0
1648214162.024225,7323,1648214162,23984697,fufi_imu_link,22.561450958251953,0.0
1648214162.0420523,7324,1648214162,41884422,fufi_imu_link,22.560466766357422,0.0
1648214162.0794628,7325,1648214162,79274780,fufi_imu_link,22.560876846313477,0.0
1648214162.087493,7326,1648214162,87298722,fufi_imu_link,22.561073303222656,0.0
1648214162.1167958,7327,1648214162,116603784,fufi_imu_link,22.561893463134766,0.0
1648214162.143685,7328,1648214162,143538896,fufi_imu_link,22.56329917907715,0.0
1648214162.1624424,7329,1648214162,162017831,fufi_imu_link,22.56338119506836,0.0
1648214162.2287889,7330,1648214162,228548499,fufi_imu_link,22.564884185791016,0.0
1648214162.2370243,7331,1648214162,236829104,fufi_imu_link,22.564693450927734,0.0
1648214162.2839885,7332,1648214162,283815036,fufi_imu_link,22.566232681274414,0.0
1648214162.303633,7333,1648214162,303450220,fufi_imu_link,22.56545066833496,0.0
1648214162.311864,7334,1648214162,311616761,fufi_imu_link,22.56525230407715,0.0
1648214162.3587277,7335,1648214162,358515892,fufi_imu_link,22.563583374023438,0.0
1648214162.3590193,7336,1648214162,358870515,fufi_imu_link,22.563302993774414,0.0
1648214162.3783553,7337,1648214162,378116518,fufi_imu_link,22.56329917907715,0.0
1648214162.3865106,7338,1648214162,386343766,fufi_imu_link,22.563865661621094,0.0
1648214162.4335153,7339,1648214162,433266789,fufi_imu_link,22.564170837402344,0.0
1648214162.4338934,7340,1648214162,433730108,fufi_imu_link,22.563796997070312,0.0
1648214162.4993377,7341,1648214162,499165599,fufi_imu_link,22.56356430053711,0.0
1648214162.5086231,7342,1648214162,508467869,fufi_imu_link,22.56401824951172,0.0
1648214162.5546765,7343,1648214162,554484541,fufi_imu_link,22.563640594482422,0.0
1648214162.5741456,7344,1648214162,573976416,fufi_imu_link,22.563547134399414,0.0
1648214162.592199,7345,1648214162,591963008,fufi_imu_link,22.563438415527344,0.0
1648214162.6293552,7346,1648214162,629195402,fufi_imu_link,22.563718795776367,0.0
1648214162.6374989,7347,1648214162,637321117,fufi_imu_link,22.56369972229004,0.0
1648214162.666856,7348,1648214162,666702031,fufi_imu_link,22.56419563293457,0.0
1648214162.693806,7349,1648214162,693677206,fufi_imu_link,22.564271926879883,0.0
1648214162.7123265,7350,1648214162,712069795,fufi_imu_link,22.564334869384766,0.0
1648214162.77876,7351,1648214162,778540047,fufi_imu_link,22.563993453979492,0.0
1648214162.7908573,7352,1648214162,787348751,fufi_imu_link,22.563594818115234,0.0
1648214162.8251808,7353,1648214162,825066373,fufi_imu_link,22.564952850341797,0.0
1648214162.8536315,7354,1648214162,853400967,fufi_imu_link,22.56464195251465,0.0
1648214162.861824,7355,1648214162,861659558,fufi_imu_link,22.564971923828125,0.0
1648214162.9087222,7356,1648214162,908543894,fufi_imu_link,22.564544677734375,0.0
1648214162.9090493,7357,1648214162,908935802,fufi_imu_link,22.563961029052734,0.0
1648214162.9284353,7358,1648214162,928198832,fufi_imu_link,22.563589096069336,0.0
1648214162.936714,7359,1648214162,936483280,fufi_imu_link,22.563167572021484,0.0
1648214162.9835727,7360,1648214162,983355357,fufi_imu_link,22.56267738342285,0.0
1648214162.983929,7361,1648214162,983765408,fufi_imu_link,22.562847137451172,0.0
1648214163.0495167,7362,1648214163,49338930,fufi_imu_link,22.564071655273438,0.0
1648214163.0587294,7363,1648214163,58527398,fufi_imu_link,22.563400268554688,0.0
1648214163.1048155,7364,1648214163,104595705,fufi_imu_link,22.56297492980957,0.0
1648214163.1241853,7365,1648214163,124039815,fufi_imu_link,22.563093185424805,0.0
1648214163.142185,7366,1648214163,142015267,fufi_imu_link,22.562217712402344,0.0
1648214163.1795075,7367,1648214163,179331440,fufi_imu_link,22.561527252197266,0.0
1648214163.1877923,7368,1648214163,187457728,fufi_imu_link,22.561542510986328,0.0
1648214163.2169561,7369,1648214163,216721882,fufi_imu_link,22.5605525970459,0.0
1648214163.2438123,7370,1648214163,243597774,fufi_imu_link,22.560949325561523,0.0
1648214163.2543452,7371,1648214163,254199077,fufi_imu_link,22.560993194580078,0.0
1648214163.2623065,7372,1648214163,262113702,fufi_imu_link,22.56121063232422,0.0
1648214163.2929087,7373,1648214163,291477160,fufi_imu_link,22.5618953704834,0.0
1648214163.328901,7374,1648214163,328674606,fufi_imu_link,22.561870574951172,0.0
1648214163.337099,7375,1648214163,336928132,fufi_imu_link,22.562341690063477,0.0
1648214163.375264,7376,1648214163,375072470,fufi_imu_link,22.562728881835938,0.0
1648214163.4036608,7377,1648214163,403448484,fufi_imu_link,22.562850952148438,0.0
1648214163.4118633,7378,1648214163,411690344,fufi_imu_link,22.563091278076172,0.0
1648214163.458818,7379,1648214163,458627165,fufi_imu_link,22.563499450683594,0.0
1648214163.459109,7380,1648214163,458969122,fufi_imu_link,22.563709259033203,0.0
1648214163.4784667,7381,1648214163,478216592,fufi_imu_link,22.564237594604492,0.0
1648214163.4867768,7382,1648214163,486492726,fufi_imu_link,22.56415367126465,0.0
1648214163.5335438,7383,1648214163,533370174,fufi_imu_link,22.564075469970703,0.0
1648214163.5338786,7384,1648214163,533758453,fufi_imu_link,22.56389045715332,0.0
1648214163.5996706,7385,1648214163,599291933,fufi_imu_link,22.564807891845703,0.0
1648214163.6086712,7386,1648214163,608476344,fufi_imu_link,22.565031051635742,0.0
1648214163.674272,7387,1648214163,674069988,fufi_imu_link,22.567243576049805,0.0
1648214163.6922286,7388,1648214163,692098292,fufi_imu_link,22.5675048828125,0.0
1648214163.7294576,7389,1648214163,729317603,fufi_imu_link,22.567224502563477,0.0
1648214163.7383428,7390,1648214163,738148386,fufi_imu_link,22.566898345947266,0.0
1648214163.7492766,7391,1648214163,749034973,fufi_imu_link,22.567028045654297,0.0
1648214163.767001,7392,1648214163,766753390,fufi_imu_link,22.567602157592773,0.0
1648214163.8050463,7393,1648214163,804636247,fufi_imu_link,22.567337036132812,0.0
1648214163.8136241,7394,1648214163,812813481,fufi_imu_link,22.567276000976562,0.0
1648214163.842216,7395,1648214163,841725564,fufi_imu_link,22.566640853881836,0.0
1648214163.8792753,7396,1648214163,878782548,fufi_imu_link,22.566518783569336,0.0
1648214163.8877604,7397,1648214163,887340925,fufi_imu_link,22.56707000732422,0.0
1648214163.9283264,7398,1648214163,928067896,fufi_imu_link,22.566848754882812,0.0
1648214163.953684,7399,1648214163,953505110,fufi_imu_link,22.56711196899414,0.0
1648214163.9619198,7400,1648214163,961781648,fufi_imu_link,22.567262649536133,0.0
1648214164.0092585,7401,1648214164,8826443,fufi_imu_link,22.56728172302246,0.0
1648214164.0100725,7402,1648214164,9672080,fufi_imu_link,22.567852020263672,0.0
1648214164.028649,7403,1648214164,28277068,fufi_imu_link,22.568519592285156,0.0
1648214164.0372803,7404,1648214164,36890997,fufi_imu_link,22.569061279296875,0.0
1648214164.083947,7405,1648214164,83531310,fufi_imu_link,22.568540573120117,0.0
1648214164.0851142,7406,1648214164,84731963,fufi_imu_link,22.568891525268555,0.0
1648214164.112168,7407,1648214164,111750728,fufi_imu_link,22.569978713989258,0.0
1648214164.1500957,7408,1648214164,149688712,fufi_imu_link,22.56908416748047,0.0
1648214164.159485,7409,1648214164,159140627,fufi_imu_link,22.569190979003906,0.0
1648214164.2248938,7410,1648214164,224526052,fufi_imu_link,22.56889533996582,0.0
1648214164.2426906,7411,1648214164,242215938,fufi_imu_link,22.56884002685547,0.0
1648214164.2801871,7412,1648214164,279724908,fufi_imu_link,22.569080352783203,0.0
1648214164.289274,7413,1648214164,288854879,fufi_imu_link,22.569194793701172,0.0
1648214164.299809,7414,1648214164,299374483,fufi_imu_link,22.56891632080078,0.0
1648214164.3172758,7415,1648214164,316878731,fufi_imu_link,22.569847106933594,0.0
1648214164.3544567,7416,1648214164,354275911,fufi_imu_link,22.570314407348633,0.0
1648214164.362517,7417,1648214164,362321706,fufi_imu_link,22.570039749145508,0.0
1648214164.3919957,7418,1648214164,391769619,fufi_imu_link,22.570568084716797,0.0
1648214164.4189124,7419,1648214164,418713729,fufi_imu_link,22.572429656982422,0.0
1648214164.4373467,7420,1648214164,437140133,fufi_imu_link,22.57209587097168,0.0
1648214164.4755263,7421,1648214164,475193700,fufi_imu_link,22.572078704833984,0.0
1648214164.5041766,7422,1648214164,503674129,fufi_imu_link,22.571434020996094,0.0
1648214164.5125299,7423,1648214164,512189456,fufi_imu_link,22.571685791015625,0.0
1648214164.559337,7424,1648214164,558869833,fufi_imu_link,22.570415496826172,0.0
1648214164.5788436,7425,1648214164,578404789,fufi_imu_link,22.57068634033203,0.0
1648214164.5873744,7426,1648214164,586959845,fufi_imu_link,22.571086883544922,0.0
1648214164.634756,7427,1648214164,633886628,fufi_imu_link,22.570531845092773,0.0
1648214164.6358788,7428,1648214164,635600512,fufi_imu_link,22.570545196533203,0.0
1648214164.7001848,7429,1648214164,699694157,fufi_imu_link,22.570053100585938,0.0
1648214164.7097335,7430,1648214164,709216158,fufi_imu_link,22.570255279541016,0.0
1648214164.7750008,7431,1648214164,774619620,fufi_imu_link,22.569988250732422,0.0
1648214164.7925215,7432,1648214164,792142471,fufi_imu_link,22.5693302154541,0.0
1648214164.8305264,7433,1648214164,829863142,fufi_imu_link,22.569786071777344,0.0
1648214164.838952,7434,1648214164,838597242,fufi_imu_link,22.569978713989258,0.0
1648214164.8498013,7435,1648214164,849366009,fufi_imu_link,22.570247650146484,0.0
1648214164.8672059,7436,1648214164,866903954,fufi_imu_link,22.57076072692871,0.0
1648214164.9051502,7437,1648214164,904717927,fufi_imu_link,22.571941375732422,0.0
1648214164.9138677,7438,1648214164,912935055,fufi_imu_link,22.571758270263672,0.0
1648214164.9422867,7439,1648214164,941810570,fufi_imu_link,22.572002410888672,0.0
1648214164.969341,7440,1648214164,969047285,fufi_imu_link,22.57231330871582,0.0
1648214164.9877813,7441,1648214164,987360411,fufi_imu_link,22.572711944580078,0.0
1648214165.0540726,7442,1648214165,53709289,fufi_imu_link,22.573230743408203,0.0
1648214165.0626028,7443,1648214165,62169636,fufi_imu_link,22.5726375579834,0.0
1648214165.109299,7444,1648214165,108829630,fufi_imu_link,22.572660446166992,0.0
1648214165.1289124,7445,1648214165,128402769,fufi_imu_link,22.572589874267578,0.0
1648214165.1374938,7446,1648214165,137149754,fufi_imu_link,22.573123931884766,0.0
