Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1648214387.9012127,16274,1648214387,900568291,fufi_imu_link,-0.004753412521815196,-0.006851232037411597,0.04726175609639492,0.9988477321892721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006850697100162506,0.006634409073740244,-0.07677899301052094,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.25742530822753906,0.16607144474983215,9.613509178161621,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214387.9104533,16275,1648214387,909964302,fufi_imu_link,-0.004702808245823608,-0.006889164890365873,0.04701412525221695,0.9988593970266713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005643629003316164,0.0016406443901360035,-0.052570030093193054,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.30283644795417786,0.18291163444519043,9.485311508178711,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214387.9762766,16276,1648214387,975477820,fufi_imu_link,-0.00485289286447392,-0.006572096806523312,0.04806266789902193,0.9988109114986882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021962153259664774,0.0061324466951191425,0.03206133097410202,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.327788770198822,-0.3124617040157318,9.580400466918945,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214387.9934783,16277,1648214387,992954314,fufi_imu_link,-0.004861846680082307,-0.006424024115248793,0.04839792254053299,0.9987956424888861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005711294710636139,0.0029091513715684414,0.03827937692403793,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.3413380980491638,-0.2858712077140808,9.504056930541992,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214388.0312521,16278,1648214388,30651696,fufi_imu_link,-0.004898046368359528,-0.006364726582076072,0.04950886962847338,0.998741393567634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023600724525749683,-0.0049671889282763,0.058908067643642426,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.4625850319862366,-0.3789295554161072,9.814977645874023,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214388.040416,16279,1648214388,39537266,fufi_imu_link,-0.004949600453498087,-0.006199354142784881,0.04976386321081424,0.9987295066142278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01280480157583952,-0.0020218947902321815,0.05703074112534523,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.5608733892440796,-0.48123812675476074,9.65788745880127,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214388.0508745,16280,1648214388,50313883,fufi_imu_link,-0.004992180203575711,-0.005993795377542262,0.05010550770283865,0.9987134677431901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01027679443359375,-0.0016985428519546986,0.06310440599918365,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.7134608626365662,-0.42966610193252563,9.607566833496094,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214388.068496,16281,1648214388,67889827,fufi_imu_link,-0.0051132592338845925,-0.005707803584999429,0.05065658809929885,0.9986867304817764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031241236720234156,0.004094212781637907,0.0626213550567627,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.8718463182449341,-0.3974803686141968,9.67520523071289,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214388.1062648,16282,1648214388,105522841,fufi_imu_link,-0.005084311450675566,-0.005510656973213712,0.05146046816747251,0.9986468858674626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00796427670866251,-0.0035420265048742294,0.04261016473174095,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.8921590447425842,-0.5131380558013916,9.638389587402344,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1648214388.143368,16283,1648214388,142660926,fufi_imu_link,-0.0051537472209904935,-0.005466390961880541,0.05178702460499484,0.9986298921732695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027614946011453867,-0.006784038618206978,0.01747659221291542,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.5669256448745728,-0.5583064556121826,9.730485916137695,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
